lon,lat,ruta
-70.36305,-33.34663,1
-70.36305,-33.34665,1
-70.36304,-33.34665,1
-70.36304,-33.34666,1
-70.36303,-33.34666,1
-70.36302,-33.34667,1
-70.36299,-33.34667,1
-70.36298,-33.34666,1
-70.36296,-33.34666,1
-70.36295,-33.34665,1
-70.36295,-33.34664,1
-70.36293,-33.34662,1
-70.36296,-33.34608,1
-70.36299,-33.34591,1
-70.36304,-33.34574,1
-70.36316,-33.34546,1
-70.36323,-33.34533,1
-70.36323,-33.34528,1
-70.36321,-33.34526,1
-70.3632,-33.34526,1
-70.3632,-33.34525,1
-70.36315,-33.34525,1
-70.36309,-33.34528,1
-70.36279,-33.34566,1
-70.36279,-33.34567,1
-70.36264,-33.34596,1
-70.36259,-33.34613,1
-70.36256,-33.34667,1
-70.36251,-33.34671,1
-70.36246,-33.34671,1
-70.36244,-33.3467,1
-70.36243,-33.3467,1
-70.36242,-33.34669,1
-70.36242,-33.34668,1
-70.36241,-33.34666,1
-70.36241,-33.34662,1
-70.36244,-33.3465,1
-70.36245,-33.3463,1
-70.36243,-33.34618,1
-70.36237,-33.34596,1
-70.36236,-33.34582,1
-70.3624,-33.34572,1
-70.36263,-33.34531,1
-70.36263,-33.34529,1
-70.36259,-33.34525,1
-70.36255,-33.34525,1
-70.36254,-33.34526,1
-70.36252,-33.34527,1
-70.36251,-33.34528,1
-70.36249,-33.34529,1
-70.36236,-33.34554,1
-70.36229,-33.3456,1
-70.36214,-33.34578,1
-70.36214,-33.34579,1
-70.36212,-33.34585,1
-70.36215,-33.34598,1
-70.36216,-33.34617,1
-70.3621,-33.34648,1
-70.36206,-33.34659,1
-70.36197,-33.34676,1
-70.36174,-33.34706,1
-70.36174,-33.34708,1
-70.36173,-33.3471,1
-70.36173,-33.34713,1
-70.36175,-33.34717,1
-70.36178,-33.34721,1
-70.36219,-33.34757,1
-70.36231,-33.34765,1
-70.36235,-33.34769,1
-70.36238,-33.34777,1
-70.36238,-33.3478,1
-70.36236,-33.34784,1
-70.36234,-33.34786,1
-70.36228,-33.34788,1
-70.36224,-33.34788,1
-70.36219,-33.34787,1
-70.36219,-33.34786,1
-70.36211,-33.34779,1
-70.36199,-33.34764,1
-70.36183,-33.34749,1
-70.36168,-33.347410000000004,1
-70.36148,-33.34733,1
-70.36128,-33.3472,1
-70.36126,-33.34718,1
-70.36126,-33.34717,1
-70.36125,-33.34715,1
-70.36125,-33.34711,1
-70.36154,-33.34667,1
-70.36159,-33.34662,1
-70.3616,-33.34659,1
-70.3616,-33.34655,1
-70.36159,-33.34653,1
-70.36158,-33.34652,1
-70.36157,-33.34652,1
-70.36156,-33.34651,1
-70.36154,-33.34651,1
-70.3615,-33.34652,1
-70.3614,-33.3466,1
-70.36122,-33.34684,1
-70.36112,-33.34694,1
-70.36091,-33.34708,1
-70.36087,-33.34712,1
-70.36085,-33.34715,1
-70.36085,-33.34718,1
-70.36088,-33.34729,1
-70.36095,-33.3474,1
-70.36139,-33.34774,1
-70.3614,-33.34774,1
-70.36146,-33.34784,1
-70.36147,-33.34788,1
-70.36147,-33.34802,1
-70.36141,-33.34812,1
-70.36117,-33.34841,1
-70.36117,-33.34842,1
-70.36115,-33.34842,1
-70.36113,-33.34843,1
-70.36109,-33.34843,1
-70.36107,-33.34842,1
-70.36106,-33.34842,1
-70.36105,-33.34841,1
-70.36104,-33.34839,1
-70.36104,-33.34836,1
-70.36112,-33.34827,1
-70.36117,-33.34815,1
-70.36118,-33.3481,1
-70.36117,-33.34803,1
-70.36115,-33.34798,1
-70.3611,-33.34792,1
-70.36101,-33.34788,1
-70.36091,-33.34785,1
-70.36075,-33.34778,1
-70.36052,-33.34759,1
-70.36038,-33.34751,1
-70.36019,-33.34746,1
-70.3601,-33.34742,1
-70.36001,-33.34734,1
-70.35999,-33.34725,1
-70.36001,-33.34718,1
-70.36007,-33.34705,1
-70.36013,-33.34697,1
-70.36013,-33.34696,1
-70.36029,-33.34684,1
-70.36047,-33.34675,1
-70.36058,-33.34666,1
-70.36061,-33.34662,1
-70.36065,-33.34659,1
-70.36068,-33.34653,1
-70.36069,-33.34647,1
-70.36068,-33.34646,1
-70.36067,-33.34628,1
-70.36061,-33.34594,1
-70.3606,-33.34592,1
-70.36059,-33.34591,1
-70.36059,-33.3459,1
-70.36058,-33.34589,1
-70.36057,-33.34589,1
-70.36056,-33.34588,1
-70.36052,-33.34588,1
-70.3605,-33.34589,1
-70.36048,-33.34591,1
-70.36048,-33.34592,1
-70.36047,-33.34593,1
-70.36046,-33.34613,1
-70.36043,-33.3463,1
-70.3604,-33.3464,1
-70.36033,-33.3465,1
-70.36022,-33.34656,1
-70.3598,-33.34669,1
-70.35971,-33.34673,1
-70.35907,-33.34721,1
-70.35903,-33.34725,1
-70.359,-33.34732,1
-70.359,-33.34736,1
-70.35901,-33.347410000000004,1
-70.35907,-33.34757,1
-70.35929,-33.34783,1
-70.35937,-33.34796,1
-70.35941,-33.34805,1
-70.35942,-33.34815,1
-70.35938,-33.34832,1
-70.35935,-33.34838,1
-70.35927,-33.34847,1
-70.35881,-33.34878,1
-70.35871,-33.34883,1
-70.35863,-33.34885,1
-70.35845,-33.34884,1
-70.35835,-33.34885,1
-70.35811,-33.34894,1
-70.35803,-33.34895,1
-70.358,-33.34894,1
-70.35797,-33.34891,1
-70.35797,-33.34884,1
-70.35805,-33.34878,1
-70.3585,-33.34866,1
-70.35867,-33.34855,1
-70.35871,-33.34849,1
-70.35872,-33.34838,1
-70.35862,-33.34821,1
-70.35848,-33.34806,1
-70.35831,-33.34792,1
-70.35813,-33.3478,1
-70.35788,-33.34767,1
-70.35774,-33.34754,1
-70.35771,-33.34748,1
-70.35771,-33.347410000000004,1
-70.35774,-33.34733,1
-70.35783,-33.34723,1
-70.35801,-33.34711,1
-70.35801,-33.34706,1
-70.35799,-33.34704,1
-70.35792,-33.34704,1
-70.35758,-33.34719,1
-70.35741,-33.34734,1
-70.35736,-33.34742,1
-70.35734,-33.34747,1
-70.35734,-33.34752,1
-70.35737,-33.34761,1
-70.35747,-33.34779,1
-70.35778,-33.34818,1
-70.35779,-33.34821,1
-70.35779,-33.34825,1
-70.35775,-33.34832,1
-70.35769,-33.34838,1
-70.35754,-33.34843,1
-70.35743,-33.34845,1
-70.35736,-33.34848,1
-70.35719,-33.34858,1
-70.35714,-33.34863,1
-70.35711,-33.34865,1
-70.35707,-33.34869,1
-70.35705,-33.34869,1
-70.35704,-33.3487,1
-70.35703,-33.3487,1
-70.35702,-33.34869,1
-70.357,-33.34869,1
-70.35699,-33.34868,1
-70.35698,-33.34866,1
-70.35698,-33.34862,1
-70.35709,-33.34853,1
-70.35724,-33.34836,1
-70.35726,-33.3483,1
-70.35725,-33.34825,1
-70.35723,-33.34821,1
-70.35717,-33.34814,1
-70.35685,-33.34791,1
-70.35678,-33.34784,1
-70.35673,-33.34776,1
-70.35669,-33.34762,1
-70.35669,-33.34746,1
-70.35665,-33.34732,1
-70.35666,-33.34712,1
-70.35668,-33.34701,1
-70.35668,-33.34696,1
-70.35666,-33.34694,1
-70.35665,-33.34692,1
-70.35663,-33.3469,1
-70.35654,-33.34687,1
-70.35647,-33.34687,1
-70.35622,-33.34693,1
-70.35614,-33.34696,1
-70.35577,-33.34722,1
-70.35564,-33.34733,1
-70.35563,-33.34735,1
-70.35562,-33.34736,1
-70.35562,-33.3474,1
-70.35563,-33.347410000000004,1
-70.35563,-33.34742,1
-70.35564,-33.34743,1
-70.35566,-33.34743,1
-70.35567,-33.34744,1
-70.35569,-33.34744,1
-70.3557,-33.34743,1
-70.35571,-33.34743,1
-70.35588,-33.34729,1
-70.35593,-33.34727,1
-70.35604,-33.34727,1
-70.3561,-33.34731,1
-70.35614,-33.34738,1
-70.35612,-33.3476,1
-70.35609,-33.3477,1
-70.35609,-33.34781,1
-70.35613,-33.34804,1
-70.35613,-33.34809,1
-70.35615,-33.34821,1
-70.35613,-33.34833,1
-70.35604,-33.34843,1
-70.35587,-33.34854,1
-70.35569,-33.34874,1
-70.35568,-33.34877,1
-70.35566,-33.34878,1
-70.35564,-33.3488,1
-70.3556,-33.34882,1
-70.35554,-33.34882,1
-70.35552,-33.3488,1
-70.35552,-33.34879,1
-70.35551,-33.34878,1
-70.35551,-33.34875,1
-70.35574,-33.34843,1
-70.35577,-33.34836,1
-70.35577,-33.34827,1
-70.35576,-33.34825,1
-70.35571,-33.3482,1
-70.35566,-33.34818,1
-70.35556,-33.34816,1
-70.35508,-33.34837,1
-70.35474,-33.34846,1
-70.35429,-33.34853,1
-70.35368,-33.34858,1
-70.35362,-33.34856,1
-70.3535,-33.3485,1
-70.35313,-33.34801,1
-70.35303,-33.34785,1
-70.35291,-33.34758,1
-70.35284,-33.34738,1
-70.35265,-33.34697,1
-70.35251,-33.3468,1
-70.35244,-33.34667,1
-70.35243,-33.34663,1
-70.35243,-33.34644,1
-70.3524,-33.34634,1
-70.35238,-33.34632,1
-70.35228,-33.34628,1
-70.35215,-33.34626,1
-70.35187,-33.34626,1
-70.35181,-33.34625,1
-70.35172,-33.34625,1
-70.35152,-33.34622,1
-70.35146,-33.34622,1
-70.35122,-33.34633,1
-70.35121,-33.34634,1
-70.35098,-33.34643,1
-70.35084,-33.34645,1
-70.35074,-33.34645,1
-70.35059,-33.34647,1
-70.35031,-33.34656,1
-70.35026,-33.34656,1
-70.34999,-33.3465,1
-70.34998,-33.34649,1
-70.34981,-33.34644,1
-70.34956,-33.34643,1
-70.34951,-33.34645,1
-70.34934,-33.34645,1
-70.34891,-33.34631,1
-70.34877,-33.34625,1
-70.34867,-33.34619,1
-70.34862,-33.34613,1
-70.34861,-33.34611,1
-70.34859,-33.34601,1
-70.34859,-33.34593,1
-70.34861,-33.34581,1
-70.34861,-33.34569,1
-70.3484,-33.34518,1
-70.34837,-33.34515,1
-70.34836,-33.34513,1
-70.34827,-33.3451,1
-70.34802,-33.34509,1
-70.34792,-33.34505,1
-70.34789,-33.34503,1
-70.34788,-33.34503,1
-70.34784,-33.344970000000004,1
-70.34777,-33.34473,1
-70.34774,-33.34468,1
-70.34771,-33.34465,1
-70.34757,-33.34456,1
-70.34689,-33.34427,1
-70.34649,-33.34414,1
-70.34638,-33.34413,1
-70.34625,-33.34414,1
-70.34602,-33.34418,1
-70.346,-33.34417,1
-70.34598,-33.34417,1
-70.34591,-33.34414,1
-70.34587,-33.34409,1
-70.34585,-33.34404,1
-70.34574,-33.34387,1
-70.34571,-33.34384,1
-70.34566,-33.34381,1
-70.3454,-33.34372,1
-70.34517,-33.34366,1
-70.34498,-33.34363,1
-70.34469,-33.34363,1
-70.34465,-33.34364,1
-70.34457,-33.34364,1
-70.3445,-33.34362,1
-70.34448,-33.34362,1
-70.34441,-33.34355,1
-70.34431,-33.3434,1
-70.34424,-33.34334,1
-70.34369,-33.34318,1
-70.34359,-33.3431,1
-70.34351,-33.34295,1
-70.34348,-33.34284,1
-70.34346,-33.3428,1
-70.34339,-33.34274,1
-70.34307,-33.34266,1
-70.34279,-33.34265,1
-70.34262,-33.34267,1
-70.34245,-33.34266,1
-70.34235,-33.34262,1
-70.34225,-33.342529999999996,1
-70.34214,-33.3424,1
-70.34205,-33.34232,1
-70.34194,-33.34229,1
-70.34187,-33.34229,1
-70.34169,-33.34234,1
-70.34162,-33.34239,1
-70.34154,-33.34242,1
-70.34132,-33.34245,1
-70.34109,-33.34245,1
-70.341,-33.34244,1
-70.34089,-33.34241,1
-70.34077,-33.34236,1
-70.34067,-33.3423,1
-70.34062,-33.34222,1
-70.3406,-33.34217,1
-70.34056,-33.34211,1
-70.34053,-33.34204,1
-70.34047,-33.34198,1
-70.3401,-33.3418,1
-70.33998,-33.3417,1
-70.33968,-33.34152,1
-70.33959,-33.3415,1
-70.33957,-33.34151,1
-70.33953,-33.34151,1
-70.33928,-33.34155,1
-70.33919,-33.34153,1
-70.33916,-33.34151,1
-70.33916,-33.3415,1
-70.33908,-33.34143,1
-70.33903,-33.34137,1
-70.33896,-33.34126,1
-70.33885,-33.34095,1
-70.3388,-33.34085,1
-70.33874,-33.34076,1
-70.33861,-33.34064,1
-70.33838,-33.34052,1
-70.33816,-33.34044,1
-70.33814,-33.34044,1
-70.33796,-33.34039,1
-70.3377,-33.34035,1
-70.33726,-33.34033,1
-70.33705,-33.34035,1
-70.33683,-33.34034,1
-70.3367,-33.3403,1
-70.33667,-33.34028,1
-70.33654,-33.3401,1
-70.33648,-33.33999,1
-70.33642,-33.33991,1
-70.33633,-33.33983,1
-70.33625,-33.3398,1
-70.33616,-33.33978,1
-70.33593,-33.33968,1
-70.33578,-33.33958,1
-70.33567,-33.33943,1
-70.33559,-33.33921,1
-70.33553,-33.33909,1
-70.33545,-33.33899,1
-70.33531,-33.33892,1
-70.33471,-33.33868,1
-70.33455,-33.33859,1
-70.33452,-33.33854,1
-70.33449,-33.33844,1
-70.33452,-33.3382,1
-70.33451,-33.33805,1
-70.33449,-33.33797,1
-70.33442,-33.33779,1
-70.33434,-33.33769,1
-70.33423,-33.33762,1
-70.33408,-33.3376,1
-70.33339,-33.33775,1
-70.33321,-33.33777,1
-70.33319,-33.33778,1
-70.33318,-33.33778,1
-70.33317,-33.33779,1
-70.33317,-33.3378,1
-70.33316,-33.33781,1
-70.33315,-33.33784,1
-70.33316,-33.33787,1
-70.33316,-33.33789,1
-70.3332,-33.33793,1
-70.33322,-33.33794,1
-70.33336,-33.33794,1
-70.33389,-33.33782,1
-70.33398,-33.33782,1
-70.33409,-33.33785,1
-70.33412,-33.33787,1
-70.33415,-33.33791,1
-70.33417,-33.33795,1
-70.33417,-33.33802,1
-70.33415,-33.33817,1
-70.33406,-33.33835,1
-70.33399,-33.33845,1
-70.33381,-33.33862,1
-70.33376,-33.33868,1
-70.33374,-33.33872,1
-70.33373,-33.33877,1
-70.33377,-33.33896,1
-70.33381,-33.33907,1
-70.33384,-33.33911,1
-70.33388,-33.33914,1
-70.33388,-33.33915,1
-70.33394,-33.33918,1
-70.33416,-33.33923,1
-70.33429,-33.3393,1
-70.33442,-33.3394,1
-70.33448,-33.33948,1
-70.33452,-33.33956,1
-70.33456,-33.33969,1
-70.33462,-33.34007,1
-70.3347,-33.34021,1
-70.33483,-33.34033,1
-70.33489,-33.34035,1
-70.3349,-33.34036,1
-70.33504,-33.34041,1
-70.33514,-33.34048,1
-70.33518,-33.34053,1
-70.33526,-33.34069,1
-70.3353,-33.34075,1
-70.33535,-33.3408,1
-70.33552,-33.3409,1
-70.33557,-33.34094,1
-70.33567,-33.34109,1
-70.33571,-33.34113,1
-70.33574,-33.3412,1
-70.3358,-33.3413,1
-70.33584,-33.3414,1
-70.33586,-33.34148,1
-70.33593,-33.34155,1
-70.33596,-33.34156,1
-70.33602,-33.34161,1
-70.33649,-33.34184,1
-70.3365,-33.34185,1
-70.33657,-33.34189,1
-70.33663,-33.34194,1
-70.33668,-33.34201,1
-70.3367,-33.34206,1
-70.33671,-33.34232,1
-70.33679,-33.34268,1
-70.33678,-33.34293,1
-70.33681,-33.34308,1
-70.3369,-33.34326,1
-70.33695,-33.34332,1
-70.33705,-33.34341,1
-70.33722,-33.34352,1
-70.33745,-33.34362,1
-70.33757,-33.34371,1
-70.33763,-33.34377,1
-70.33767,-33.34383,1
-70.33767,-33.34387,1
-70.33766,-33.34391,1
-70.33764,-33.34395,1
-70.3368,-33.34465,1
-70.33672,-33.34473,1
-70.33661,-33.3448,1
-70.33653,-33.34482,1
-70.3365,-33.34482,1
-70.33638,-33.34479,1
-70.33615,-33.34467,1
-70.336,-33.34457,1
-70.33571,-33.34443,1
-70.33542,-33.34434,1
-70.33509,-33.34436,1
-70.33507,-33.34437,1
-70.33468,-33.34447,1
-70.33421,-33.34463,1
-70.3338,-33.34483,1
-70.33361,-33.3449,1
-70.33355,-33.34495,1
-70.33325,-33.34535,1
-70.33295,-33.34553,1
-70.33258,-33.34582,1
-70.33211,-33.34626,1
-70.33187,-33.34652,1
-70.33115,-33.34721,1
-70.33087,-33.34742,1
-70.33084,-33.34745,1
-70.33079,-33.34753,1
-70.33079,-33.34759,1
-70.33081,-33.34764,1
-70.33083,-33.34766,1
-70.33088,-33.34769,1
-70.33101,-33.34771,1
-70.3314,-33.3476,1
-70.33183,-33.34742,1
-70.3319,-33.347410000000004,1
-70.33192,-33.34742,1
-70.33194,-33.34742,1
-70.33195,-33.34743,1
-70.33196,-33.34743,1
-70.33196,-33.34744,1
-70.33197,-33.34745,1
-70.33197,-33.34748,1
-70.33196,-33.3475,1
-70.33193,-33.34753,1
-70.33193,-33.34754,1
-70.33187,-33.34755,1
-70.33157,-33.34768,1
-70.33143,-33.34776,1
-70.33092,-33.34799,1
-70.33014,-33.34816,1
-70.32999,-33.34823,1
-70.32975,-33.3483,1
-70.3296,-33.34831,1
-70.32928,-33.3483,1
-70.3291,-33.34832,1
-70.32868,-33.34841,1
-70.32807,-33.34846,1
-70.32804,-33.34849,1
-70.32804,-33.3485,1
-70.32803,-33.34852,1
-70.32803,-33.34854,1
-70.32804,-33.34855,1
-70.32804,-33.34856,1
-70.32805,-33.34856,1
-70.32805,-33.34857,1
-70.32806,-33.34858,1
-70.32812,-33.34859,1
-70.32891,-33.34862,1
-70.32952,-33.34872,1
-70.33016,-33.34878,1
-70.3307,-33.34888,1
-70.33104,-33.34891,1
-70.33131,-33.3489,1
-70.33151,-33.34887,1
-70.33159,-33.34883,1
-70.33169,-33.34883,1
-70.33172,-33.34886,1
-70.33172,-33.34887,1
-70.33173,-33.34888,1
-70.33173,-33.34891,1
-70.3317,-33.34894,1
-70.33168,-33.34895,1
-70.33166,-33.34895,1
-70.33082,-33.34914,1
-70.33001,-33.3492,1
-70.32917,-33.34936,1
-70.32886,-33.34945,1
-70.32813,-33.34942,1
-70.32704,-33.34943,1
-70.32676,-33.3494,1
-70.32661,-33.34937,1
-70.32653,-33.34937,1
-70.32652,-33.34938,1
-70.32651,-33.34938,1
-70.32651,-33.34939,1
-70.3265,-33.34939,1
-70.32649,-33.34941,1
-70.32649,-33.34946,1
-70.3265,-33.34947,1
-70.32651,-33.34949,1
-70.32653,-33.34951,1
-70.3272,-33.34964,1
-70.32783,-33.34973,1
-70.32788,-33.34975,1
-70.32818,-33.34982,1
-70.32863,-33.34999,1
-70.32864,-33.34999,1
-70.32907,-33.35014,1
-70.32925,-33.35023,1
-70.32928,-33.35027,1
-70.32928,-33.35028,1
-70.3293,-33.35031,1
-70.3293,-33.35038,1
-70.32927,-33.35043,1
-70.32891,-33.35087,1
-70.32877,-33.35111,1
-70.32872,-33.35122,1
-70.32861,-33.35161,1
-70.32859,-33.35177,1
-70.32859,-33.35193,1
-70.32869,-33.35251,1
-70.32873,-33.35299,1
-70.32875,-33.35305,1
-70.32888,-33.35327,1
-70.32899,-33.35342,1
-70.32899,-33.3535,1
-70.32898,-33.35351,1
-70.32896,-33.35352,1
-70.32896,-33.35353,1
-70.32894,-33.35353,1
-70.32892,-33.35354,1
-70.3289,-33.35354,1
-70.32884,-33.35352,1
-70.32878,-33.35347,1
-70.32836,-33.35286,1
-70.32827,-33.35277,1
-70.3282,-33.35272,1
-70.32794,-33.35258,1
-70.32763,-33.35246,1
-70.32756,-33.35242,1
-70.3275,-33.35242,1
-70.32745,-33.35245,1
-70.32744,-33.35245,1
-70.32743,-33.35246,1
-70.32742,-33.35248,1
-70.32742,-33.35253,1
-70.32743,-33.35256,1
-70.32743,-33.35258,1
-70.32744,-33.3526,1
-70.32752,-33.35266,1
-70.32769,-33.35276,1
-70.32774,-33.35281,1
-70.32781,-33.35292,1
-70.32801,-33.35342,1
-70.32827,-33.35375,1
-70.32829,-33.3538,1
-70.32829,-33.35383,1
-70.32828,-33.35384,1
-70.32827,-33.35386,1
-70.32826,-33.35387,1
-70.32825,-33.35389,1
-70.32824,-33.35389,1
-70.32822,-33.3539,1
-70.32818,-33.3539,1
-70.32815,-33.35389,1
-70.32814,-33.35389,1
-70.32809,-33.35387,1
-70.32806,-33.35382,1
-70.32777,-33.35356,1
-70.32752,-33.35339,1
-70.32706,-33.35319,1
-70.32688,-33.35316,1
-70.32596,-33.35323,1
-70.32579,-33.35323,1
-70.32578,-33.35324,1
-70.32577,-33.35324,1
-70.32576,-33.35325,1
-70.32575,-33.35327,1
-70.32575,-33.35329,1
-70.32574,-33.35331,1
-70.32575,-33.35333,1
-70.32575,-33.35334,1
-70.32576,-33.35335,1
-70.32577,-33.35335,1
-70.32584,-33.35338,1
-70.32588,-33.35337,1
-70.32608,-33.35337,1
-70.32626,-33.3534,1
-70.32668,-33.35353,1
-70.32694,-33.35367,1
-70.32733,-33.35398,1
-70.32748,-33.35414,1
-70.32758,-33.3543,1
-70.32771,-33.35458,1
-70.32774,-33.3547,1
-70.32774,-33.35481,1
-70.3277,-33.35504,1
-70.32758,-33.3553,1
-70.32754,-33.35536,1
-70.32739,-33.35553,1
-70.32738,-33.35553,1
-70.32736,-33.35556,1
-70.32734,-33.35563,1
-70.32734,-33.35568,1
-70.32738,-33.35577,1
-70.32753,-33.35595,1
-70.32759,-33.35607,1
-70.32761,-33.35613,1
-70.32764,-33.35617,1
-70.32764,-33.35618,1
-70.32771,-33.35629,1
-70.32783,-33.35639,1
-70.32794,-33.35646,1
-70.32814,-33.35656,1
-70.32816,-33.35658,1
-70.32817,-33.3566,1
-70.32818,-33.35661,1
-70.32818,-33.35663,1
-70.32817,-33.35664,1
-70.32817,-33.35666,1
-70.32816,-33.35667,1
-70.32809,-33.3567,1
-70.32804,-33.3567,1
-70.32782,-33.3566,1
-70.32746,-33.35639,1
-70.32714,-33.35616,1
-70.32683,-33.35599,1
-70.32676,-33.35592,1
-70.32663,-33.35582,1
-70.32662,-33.35582,1
-70.32661,-33.35581,1
-70.32657,-33.35581,1
-70.32655,-33.35582,1
-70.32654,-33.35582,1
-70.32652,-33.35584,1
-70.32652,-33.35585,1
-70.32651,-33.35586,1
-70.32651,-33.35596,1
-70.32703,-33.35656,1
-70.32703,-33.35658,1
-70.32704,-33.35661,1
-70.32704,-33.35662,1
-70.32703,-33.35663,1
-70.32703,-33.35664,1
-70.32702,-33.35665,1
-70.32702,-33.35666,1
-70.32701,-33.35666,1
-70.327,-33.35667,1
-70.32691,-33.35667,1
-70.3269,-33.35666,1
-70.32683,-33.35662,1
-70.32661,-33.35643,1
-70.3262,-33.3562,1
-70.326,-33.35601,1
-70.32594,-33.35601,1
-70.32593,-33.35602,1
-70.32591,-33.35602,1
-70.32589,-33.35604,1
-70.32588,-33.35606,1
-70.32588,-33.35613,1
-70.32599,-33.35631,1
-70.32613,-33.35649,1
-70.32622,-33.35667,1
-70.32629,-33.35677,1
-70.32642,-33.3569,1
-70.32675,-33.357170000000004,1
-70.32753,-33.35773,1
-70.32755,-33.35776,1
-70.32756,-33.35779,1
-70.32756,-33.35782,1
-70.32755,-33.35784,1
-70.32754,-33.35785,1
-70.3275,-33.35787,1
-70.32744,-33.35787,1
-70.32716,-33.35768,1
-70.32702,-33.35761,1
-70.32585,-33.35722,1
-70.32568,-33.35711,1
-70.32508,-33.35654,1
-70.32503,-33.35648,1
-70.325,-33.35642,1
-70.32494,-33.35634,1
-70.32491,-33.3562,1
-70.32488,-33.35614,1
-70.32487,-33.35613,1
-70.32483,-33.35611,1
-70.32477,-33.35611,1
-70.32475,-33.35613,1
-70.32474,-33.35613,1
-70.32473,-33.35614,1
-70.32473,-33.35615,1
-70.32472,-33.35616,1
-70.32472,-33.35625,1
-70.32529,-33.35749,1
-70.32584,-33.35808,1
-70.32616,-33.35833,1
-70.32651,-33.35852,1
-70.32653,-33.35854,1
-70.32654,-33.35856,1
-70.32654,-33.35859,1
-70.32651,-33.35862,1
-70.32651,-33.35862,1
-70.3265,-33.35863,1
-70.32648,-33.35864,1
-70.32647,-33.35865,1
-70.32644,-33.35865,1
-70.32642,-33.35865,1
-70.3264,-33.35865,1
-70.32624,-33.3586,1
-70.32609,-33.35855,1
-70.32578,-33.35846,1
-70.32547,-33.35835,1
-70.32521,-33.35818,1
-70.32501,-33.35806,1
-70.32486,-33.35796,1
-70.32477,-33.35788,1
-70.32467,-33.35776,1
-70.32459,-33.35761,1
-70.32458,-33.35758,1
-70.32437,-33.35722,1
-70.3242,-33.35697,1
-70.32416,-33.35692,1
-70.32409,-33.35682,1
-70.32406,-33.35679,1
-70.32403,-33.35677,1
-70.324,-33.35676,1
-70.32396,-33.35675,1
-70.32393,-33.35674,1
-70.32389,-33.35674,1
-70.3238,-33.35675,1
-70.32311,-33.3569,1
-70.32272,-33.35696,1
-70.3226,-33.35698,1
-70.32245,-33.357,1
-70.32236,-33.35701,1
-70.32224,-33.35699,1
-70.32222,-33.35699,1
-70.32208,-33.35696,1
-70.32191,-33.35689,1
-70.32172,-33.3568,1
-70.32152,-33.35673,1
-70.32143,-33.35669,1
-70.3214,-33.35668,1
-70.32133,-33.35664,1
-70.32127,-33.3566,1
-70.32122,-33.35655,1
-70.32112,-33.35645,1
-70.32097,-33.3563,1
-70.32086,-33.35619,1
-70.32075,-33.35611,1
-70.32068,-33.35605,1
-70.32063,-33.35599,1
-70.32059,-33.3559,1
-70.32052,-33.35581,1
-70.32042,-33.3557,1
-70.32018,-33.35544,1
-70.32013,-33.35537,1
-70.32009,-33.3553,1
-70.32004,-33.35512,1
-70.32001,-33.35501,1
-70.31999,-33.35496,1
-70.31993,-33.35481,1
-70.31992,-33.35479,1
-70.3198,-33.35457,1
-70.31976,-33.35451,1
-70.31975,-33.35446,1
-70.31974,-33.35442,1
-70.31971,-33.35438,1
-70.3197,-33.35436,1
-70.31968,-33.35435,1
-70.31967,-33.35433,1
-70.31965,-33.35433,1
-70.31962,-33.35432,1
-70.31961,-33.35432,1
-70.31959,-33.35432,1
-70.31958,-33.35432,1
-70.31955,-33.35433,1
-70.31955,-33.35434,1
-70.31954,-33.35435,1
-70.31953,-33.35437,1
-70.31952,-33.35439,1
-70.31952,-33.35441,1
-70.31951,-33.35445,1
-70.31952,-33.35455,1
-70.31952,-33.35466,1
-70.31954,-33.35484,1
-70.31954,-33.3549,1
-70.31955,-33.35502,1
-70.31955,-33.35509,1
-70.31955,-33.35527,1
-70.31954,-33.35547,1
-70.31956,-33.35561,1
-70.31963,-33.35579,1
-70.31981,-33.35619,1
-70.319820000000007,-33.35624,1
-70.3199,-33.35647,1
-70.31995,-33.3566,1
-70.31998,-33.35666,1
-70.31999,-33.35669,1
-70.31999,-33.35673,1
-70.31999,-33.35675,1
-70.31998,-33.35677,1
-70.31997,-33.35679,1
-70.31996,-33.35679,1
-70.31995,-33.3568,1
-70.31993,-33.35681,1
-70.31992,-33.35681,1
-70.31989,-33.35681,1
-70.31988,-33.35681,1
-70.31986,-33.3568,1
-70.31984,-33.3568,1
-70.319820000000007,-33.35679,1
-70.3198,-33.35679,1
-70.31979,-33.35678,1
-70.31976,-33.35674,1
-70.31969,-33.35664,1
-70.31964,-33.35658,1
-70.31955,-33.35644,1
-70.31954,-33.35642,1
-70.31942,-33.35627,1
-70.31936,-33.3562,1
-70.3192,-33.35603,1
-70.31905,-33.35586,1
-70.31885,-33.35563,1
-70.31879,-33.35555,1
-70.31875,-33.35548,1
-70.31871,-33.35539,1
-70.31871,-33.35538,1
-70.31868,-33.3553,1
-70.31864,-33.35519,1
-70.31863,-33.35514,1
-70.31863,-33.35507,1
-70.31858,-33.35486,1
-70.31857,-33.35481,1
-70.31855,-33.35479,1
-70.31853,-33.35478,1
-70.31852,-33.35477,1
-70.31848,-33.35476,1
-70.31845,-33.35476,1
-70.31843,-33.35477,1
-70.31841,-33.35478,1
-70.31841,-33.35479,1
-70.3184,-33.35479,1
-70.3184,-33.35482,1
-70.3184,-33.35484,1
-70.31842,-33.35489,1
-70.31848,-33.35516,1
-70.31852,-33.35534,1
